,host_id,entire_home_apt_16,private_room_16,shared_room_16,entire_home_apt_17,private_room_17,shared_room_17,entire_home_apt_diff,private_room_diff,shared_room_diff,sum_2016,sum_2017
37626,20354744,1,0,0,0,0,0,-1,0,0,1,1
37627,20354912,0,1,0,0,1,0,0,0,0,1,0
37628,20356268,0,1,0,0,1,0,0,0,0,1,1
37629,20357771,0,2,0,0,1,0,0,-1,0,2,1
37630,20358661,0,1,0,0,1,0,0,0,0,1,1
37631,20358786,0,1,0,0,0,0,0,-1,0,1,1
37632,20358880,1,0,0,1,0,0,0,0,0,1,0
37633,20360742,0,1,0,0,0,0,0,-1,0,1,1
37634,20361381,0,0,0,1,0,0,1,0,0,0,0
37635,20362478,0,0,0,0,1,0,0,1,0,0,1
37636,20362908,1,0,0,0,0,0,-1,0,0,1,1
37637,20364466,1,0,0,1,0,0,0,0,0,1,0
37638,20367117,1,0,0,0,0,0,-1,0,0,1,1
37639,20367358,1,0,0,0,0,0,-1,0,0,1,0
37640,20367564,0,1,0,0,1,0,0,0,0,1,0
37641,20368225,0,0,0,2,1,0,2,1,0,0,1
37642,20368925,0,2,1,0,1,0,0,-1,-1,3,3
37643,20369715,0,0,0,1,0,0,1,0,0,0,1
37644,20370267,1,0,0,1,0,0,0,0,0,1,1
37645,20371962,0,1,0,1,1,0,1,0,0,1,1
37646,20374838,0,0,0,0,1,0,0,1,0,0,2
37647,20375364,1,0,0,0,0,0,-1,0,0,1,1
37648,20375454,1,0,0,0,0,0,-1,0,0,1,0
37649,20376755,0,0,1,0,0,0,0,0,-1,1,0
37650,20377328,1,0,0,1,0,0,0,0,0,1,0
37651,20377886,1,0,0,1,0,0,0,0,0,1,1
37652,20378629,1,0,0,0,0,0,-1,0,0,1,1
37653,20378750,0,0,0,1,0,0,1,0,0,0,0
37654,20379033,0,0,0,0,1,0,0,1,0,0,1
37655,20379079,0,0,0,0,1,0,0,1,0,0,1
37656,20383543,0,2,0,0,2,0,0,0,0,2,1
37657,20391585,0,0,0,1,0,0,1,0,0,0,2
37658,20394018,0,1,0,0,0,0,0,-1,0,1,1
37659,20395147,0,1,0,0,1,0,0,0,0,1,0
37660,20395718,0,5,0,0,0,0,0,-5,0,5,1
37661,20397487,0,1,0,0,0,0,0,-1,0,1,0
37662,20398493,1,0,0,0,0,0,-1,0,0,1,0
37663,20398684,0,1,0,0,0,0,0,-1,0,1,0
37664,20398995,1,0,0,1,0,0,0,0,0,1,0
37665,20400148,1,0,0,0,0,0,-1,0,0,1,1
37666,20402340,1,0,0,1,0,0,0,0,0,1,0
37667,20402357,1,0,0,1,0,0,0,0,0,1,1
37668,20404001,1,0,0,1,0,0,0,0,0,1,1
37669,20405162,1,0,0,0,0,0,-1,0,0,1,1
37670,20405689,1,0,0,1,0,0,0,0,0,1,0
37671,20405966,0,0,0,0,1,0,0,1,0,0,1
37672,20406156,0,0,0,0,1,0,0,1,0,0,1
37673,20406976,0,1,0,0,0,0,0,-1,0,1,1
37674,20408154,0,0,0,0,1,0,0,1,0,0,0
37675,20408271,1,0,0,2,0,0,1,0,0,1,1
37676,20408723,0,1,0,0,1,0,0,0,0,1,2
37677,20409395,0,2,0,0,0,0,0,-2,0,2,1
37678,20410925,0,0,0,1,0,0,1,0,0,0,0
37679,20411855,0,1,0,0,1,0,0,0,0,1,1
37680,20412513,1,0,0,0,0,0,-1,0,0,1,1
37681,20413198,0,0,0,1,0,0,1,0,0,0,0
37682,20413239,0,1,0,0,0,0,0,-1,0,1,1
37683,20413250,1,1,0,1,1,0,0,0,0,2,0
37684,20414163,2,0,0,1,0,0,-1,0,0,2,2
37685,20414850,0,2,0,0,2,0,0,0,0,2,1
37686,20415908,0,1,0,0,1,0,0,0,0,1,2
37687,20416600,0,1,0,0,1,0,0,0,0,1,1
37688,20417436,0,0,0,0,1,0,0,1,0,0,1
37689,20417796,0,1,0,0,0,0,0,-1,0,1,1
37690,20418635,0,1,0,0,1,0,0,0,0,1,0
37691,20421183,1,0,0,1,0,0,0,0,0,1,1
37692,20421818,1,0,0,1,0,0,0,0,0,1,1
37693,20423468,0,1,0,0,0,0,0,-1,0,1,1
37694,20429533,0,1,0,0,1,0,0,0,0,1,0
37695,20431437,1,0,0,1,0,0,0,0,0,1,1
37696,20431877,1,0,0,0,0,0,-1,0,0,1,1
37697,20432751,1,0,0,0,0,0,-1,0,0,1,0
37698,20433199,1,0,0,1,0,0,0,0,0,1,0
37699,20433973,0,1,0,0,1,0,0,0,0,1,1
37700,20434106,1,0,0,0,0,0,-1,0,0,1,1
37701,20435369,0,1,0,0,0,0,0,-1,0,1,0
37702,20435647,1,0,0,1,0,0,0,0,0,1,0
37703,20435877,0,0,0,0,1,0,0,1,0,0,1
37704,20436095,0,0,0,0,1,0,0,1,0,0,1
37705,20438316,0,0,0,0,1,0,0,1,0,0,1
37706,20438402,3,0,0,3,0,0,0,0,0,3,1
37707,20438455,0,0,0,0,2,0,0,2,0,0,3
37708,20439527,1,0,0,1,0,0,0,0,0,1,2
37709,20439826,1,0,0,1,0,0,0,0,0,1,1
37710,20440843,1,1,0,1,2,0,0,1,0,2,1
37711,20440955,0,1,0,0,1,0,0,0,0,1,3
37712,20441343,0,1,0,0,1,0,0,0,0,1,1
37713,20443619,1,1,0,1,1,0,0,0,0,2,1
37714,20444275,1,0,0,0,0,0,-1,0,0,1,2
37715,20444689,0,2,0,0,1,0,0,-1,0,2,0
37716,20446404,1,0,0,0,0,0,-1,0,0,1,1
37717,20446747,2,0,0,2,0,0,0,0,0,2,0
37718,20446812,0,0,0,1,0,0,1,0,0,0,2
37719,20446890,1,1,0,1,1,0,0,0,0,2,1
37720,20447869,0,1,0,0,1,0,0,0,0,1,2
37721,20448011,0,1,0,0,0,0,0,-1,0,1,1
37722,20448276,0,1,0,0,1,0,0,0,0,1,0
37723,20448670,1,0,0,1,0,0,0,0,0,1,1
37724,20448671,0,0,0,0,2,0,0,2,0,0,1
37725,20448851,0,2,0,0,0,0,0,-2,0,2,2
37726,20448900,0,1,0,0,0,0,0,-1,0,1,0
37727,20449160,1,0,0,1,0,0,0,0,0,1,0
37728,20449694,0,0,0,1,0,0,1,0,0,0,1
37729,20449763,1,0,0,1,0,0,0,0,0,1,1
37730,20449855,1,0,0,0,0,0,-1,0,0,1,1
37731,20451008,1,2,0,0,0,0,-1,-2,0,3,0
37732,20451969,0,1,0,0,1,0,0,0,0,1,0
37733,20452415,1,0,0,0,0,0,-1,0,0,1,1
37734,20458433,0,1,0,0,1,0,0,0,0,1,0
37735,20459165,0,0,0,0,1,0,0,1,0,0,1
37736,20459802,2,0,0,4,0,0,2,0,0,2,1
37737,20461672,0,2,0,0,2,0,0,0,0,2,4
37738,20464791,1,0,0,1,0,0,0,0,0,1,2
37739,20469855,1,3,0,0,0,0,-1,-3,0,4,1
37740,20471565,0,1,0,0,1,0,0,0,0,1,0
37741,20471727,1,0,0,1,0,0,0,0,0,1,1
37742,20472313,1,0,0,0,0,0,-1,0,0,1,1
37743,20472942,1,0,0,1,0,0,0,0,0,1,0
37744,20473736,1,0,0,1,0,0,0,0,0,1,1
37745,20475463,0,0,0,1,0,0,1,0,0,0,1
37746,20475950,1,0,0,1,0,0,0,0,0,1,1
37747,20478032,1,0,0,0,0,0,-1,0,0,1,1
37748,20480059,0,1,0,0,1,0,0,0,0,1,0
37749,20480203,1,0,0,3,0,0,2,0,0,1,1
37750,20482624,1,0,0,0,0,0,-1,0,0,1,3
37751,20482899,1,0,0,1,0,0,0,0,0,1,0
37752,20483506,0,1,0,0,1,0,0,0,0,1,1
37753,20484008,0,1,0,1,1,0,1,0,0,1,1
37754,20484351,0,1,0,0,0,0,0,-1,0,1,2
37755,20484832,0,0,0,1,0,0,1,0,0,0,0
37756,20484995,1,0,0,1,0,0,0,0,0,1,1
37757,20486291,0,1,0,0,1,0,0,0,0,1,1
37758,20486410,1,0,0,0,0,0,-1,0,0,1,1
37759,20486551,0,2,0,0,3,0,0,1,0,2,0
37760,20486553,1,0,0,1,0,0,0,0,0,1,3
37761,20488269,0,1,0,0,1,0,0,0,0,1,1
37762,20488559,0,1,0,0,0,0,0,-1,0,1,1
37763,20492377,1,0,0,1,0,0,0,0,0,1,0
37764,20493151,1,0,0,1,0,0,0,0,0,1,1
37765,20494129,1,0,0,0,0,0,-1,0,0,1,1
37766,20495617,1,0,0,0,0,0,-1,0,0,1,0
37767,20496130,0,0,0,0,1,0,0,1,0,0,0
37768,20496152,0,1,0,0,1,0,0,0,0,1,1
37769,20498731,0,0,0,0,1,0,0,1,0,0,1
37770,20500770,0,0,0,1,0,0,1,0,0,0,1
37771,20507114,0,0,0,0,1,0,0,1,0,0,1
37772,20510488,1,0,0,1,0,0,0,0,0,1,1
37773,20512586,0,2,0,0,0,0,0,-2,0,2,1
37774,20513098,1,0,0,1,0,0,0,0,0,1,0
37775,20514312,1,0,0,0,0,0,-1,0,0,1,1
37776,20514555,1,0,0,0,0,0,-1,0,0,1,0
37777,20515254,3,0,0,2,0,0,-1,0,0,3,0
37778,20517033,0,0,0,0,1,0,0,1,0,0,2
37779,20517440,0,1,0,0,1,0,0,0,0,1,1
37780,20517515,0,1,0,0,0,0,0,-1,0,1,1
37781,20517979,0,2,1,0,1,0,0,-1,-1,3,0
37782,20518366,1,1,0,1,1,0,0,0,0,2,1
37783,20518409,0,0,0,1,1,0,1,1,0,0,2
37784,20518729,0,2,0,0,2,0,0,0,0,2,2
37785,20521058,1,2,0,0,1,0,-1,-1,0,3,2
37786,20523536,1,1,0,1,1,0,0,0,0,2,1
37787,20525527,1,0,0,1,0,0,0,0,0,1,2
37788,20527254,0,1,0,0,1,0,0,0,0,1,1
37789,20527846,1,0,0,0,0,0,-1,0,0,1,1
37790,20527882,1,0,0,2,0,0,1,0,0,1,0
37791,20528425,1,0,0,1,0,0,0,0,0,1,2
37792,20529744,1,0,0,0,0,0,-1,0,0,1,1
37793,20530157,1,0,0,0,0,0,-1,0,0,1,0
37794,20530779,1,0,0,0,0,0,-1,0,0,1,0
37795,20531037,0,1,0,0,1,0,0,0,0,1,0
37796,20532489,0,1,0,0,1,0,0,0,0,1,1
37797,20533930,1,0,0,1,0,0,0,0,0,1,1
37798,20534715,1,0,0,1,0,0,0,0,0,1,1
37799,20534981,1,0,0,1,0,0,0,0,0,1,1
37800,20536044,1,0,0,0,0,0,-1,0,0,1,1
37801,20536178,1,0,0,1,0,0,0,0,0,1,0
37802,20536249,0,1,0,0,1,0,0,0,0,1,1
37803,20536530,1,0,0,0,0,0,-1,0,0,1,1
37804,20536603,1,0,0,1,0,0,0,0,0,1,0
37805,20536731,0,1,0,0,1,0,0,0,0,1,1
37806,20536793,1,0,0,1,0,0,0,0,0,1,1
37807,20538121,0,2,0,0,1,0,0,-1,0,2,1
37808,20538236,1,0,0,0,0,0,-1,0,0,1,1
37809,20538268,0,1,0,0,0,0,0,-1,0,1,0
37810,20538754,0,1,0,0,1,0,0,0,0,1,0
37811,20539345,0,0,0,1,0,0,1,0,0,0,1
37812,20539689,0,1,0,0,1,0,0,0,0,1,1
37813,20539718,0,3,0,0,0,0,0,-3,0,3,1
37814,20540369,0,0,0,0,2,0,0,2,0,0,0
37815,20540837,1,0,0,0,0,0,-1,0,0,1,2
37816,20543178,1,0,0,2,0,0,1,0,0,1,0
37817,20543814,1,2,0,1,1,0,0,-1,0,3,2
37818,20549983,1,0,0,1,0,0,0,0,0,1,2
37819,20555401,1,0,0,1,0,0,0,0,0,1,1
37820,20556282,0,0,1,0,0,0,0,0,-1,1,1
37821,20557864,1,0,0,0,0,0,-1,0,0,1,0
37822,20557884,2,1,0,1,0,0,-1,-1,0,3,0
37823,20558699,0,1,0,0,0,1,0,-1,1,1,1
37824,20559017,3,7,0,0,7,0,-3,0,0,10,1
37825,20559732,1,0,0,1,0,0,0,0,0,1,7
37826,20560311,0,1,0,0,1,0,0,0,0,1,1
37827,20560397,1,0,0,0,0,0,-1,0,0,1,1
37828,20560916,1,0,0,0,0,0,-1,0,0,1,0
37829,20561284,1,0,0,1,0,0,0,0,0,1,0
37830,20562660,0,0,1,0,0,0,0,0,-1,1,1
37831,20565470,1,0,0,1,0,0,0,0,0,1,0
37832,20566740,0,1,0,0,0,0,0,-1,0,1,1
37833,20566905,1,0,0,0,0,0,-1,0,0,1,0
37834,20567256,1,0,0,1,0,0,0,0,0,1,0
37835,20567354,0,1,0,0,1,0,0,0,0,1,1
37836,20567878,0,1,1,0,0,0,0,-1,-1,2,1
37837,20568265,0,1,0,0,0,0,0,-1,0,1,0
37838,20571398,0,0,1,0,0,1,0,0,0,1,0
37839,20573060,0,1,0,0,0,0,0,-1,0,1,1
37840,20576411,0,0,0,0,1,0,0,1,0,0,0
37841,20577045,0,2,0,1,1,0,1,-1,0,2,1
37842,20578165,0,0,0,0,1,0,0,1,0,0,2
37843,20578378,0,0,0,0,1,0,0,1,0,0,1
37844,20579312,0,0,0,1,0,0,1,0,0,0,1
37845,20580437,0,0,0,1,0,0,1,0,0,0,1
37846,20581828,1,0,0,0,0,0,-1,0,0,1,1
37847,20582832,0,1,0,0,1,0,0,0,0,1,0
37848,20583071,0,1,0,0,1,0,0,0,0,1,1
37849,20583090,0,3,0,0,3,0,0,0,0,3,1
37850,20583101,0,0,0,1,0,0,1,0,0,0,3
37851,20583215,0,0,0,1,0,0,1,0,0,0,1
37852,20584520,1,0,0,1,0,0,0,0,0,1,1
37853,20585975,1,0,0,1,0,0,0,0,0,1,1
37854,20586090,0,1,0,0,1,0,0,0,0,1,1
37855,20586666,1,0,0,0,0,0,-1,0,0,1,1
37856,20587549,0,1,0,0,1,0,0,0,0,1,0
37857,20589269,2,0,0,0,0,0,-2,0,0,2,1
37858,20592462,1,0,0,1,0,0,0,0,0,1,0
37859,20596085,0,4,0,0,4,1,0,0,1,4,1
37860,20597138,0,4,0,0,5,0,0,1,0,4,5
37861,20598700,0,1,0,0,1,0,0,0,0,1,5
37862,20599015,1,0,0,1,0,0,0,0,0,1,1
37863,20599083,1,0,1,1,0,0,0,0,-1,2,1
37864,20600569,0,1,0,0,2,0,0,1,0,1,1
37865,20603326,0,1,0,0,2,0,0,1,0,1,2
37866,20604091,1,0,0,1,0,0,0,0,0,1,2
37867,20604809,1,1,0,1,0,0,0,-1,0,2,1
37868,20605107,1,0,0,1,0,0,0,0,0,1,1
37869,20605520,0,2,0,0,2,0,0,0,0,2,1
37870,20605611,1,0,0,0,0,0,-1,0,0,1,2
37871,20605715,0,0,1,0,0,0,0,0,-1,1,0
37872,20606879,1,0,0,0,0,0,-1,0,0,1,0
37873,20607397,1,1,0,1,0,0,0,-1,0,2,0
37874,20607735,0,1,0,0,0,0,0,-1,0,1,1
37875,20608771,0,0,0,1,0,0,1,0,0,0,0
37876,20609201,1,1,0,1,1,0,0,0,0,2,1
37877,20609441,1,0,0,1,0,0,0,0,0,1,2
37878,20611287,2,8,0,0,10,0,-2,2,0,10,1
37879,20612628,0,1,0,0,1,0,0,0,0,1,10
37880,20614103,1,1,0,1,1,0,0,0,0,2,1
37881,20616761,2,0,0,2,0,0,0,0,0,2,2
37882,20617765,0,1,0,0,1,0,0,0,0,1,2
37883,20618224,0,1,0,0,1,0,0,0,0,1,1
37884,20618305,2,0,0,2,0,0,0,0,0,2,1
37885,20619659,3,0,0,3,0,0,0,0,0,3,2
37886,20620692,1,0,0,1,0,0,0,0,0,1,3
37887,20624434,1,0,0,1,0,0,0,0,0,1,1
37888,20624777,0,0,0,0,1,0,0,1,0,0,1
37889,20625215,0,0,0,1,0,0,1,0,0,0,1
37890,20625336,0,2,0,0,0,0,0,-2,0,2,1
37891,20625635,0,1,0,0,2,1,0,1,1,1,0
37892,20625992,0,0,0,1,0,0,1,0,0,0,3
37893,20627466,0,2,0,0,1,0,0,-1,0,2,1
37894,20627511,1,0,0,1,0,0,0,0,0,1,1
37895,20627781,0,1,0,0,1,0,0,0,0,1,1
37896,20630225,0,0,0,1,1,0,1,1,0,0,1
37897,20630435,1,0,0,0,0,0,-1,0,0,1,2
37898,20631611,0,1,1,0,0,0,0,-1,-1,2,0
37899,20631805,1,0,0,2,0,0,1,0,0,1,0
37900,20632337,0,0,0,0,1,0,0,1,0,0,2
37901,20632905,1,1,0,1,0,0,0,-1,0,2,1
37902,20634042,0,2,0,0,2,1,0,0,1,2,1
37903,20635836,0,2,0,0,3,0,0,1,0,2,3
37904,20641069,0,1,1,0,0,0,0,-1,-1,2,3
37905,20645317,0,1,0,1,1,0,1,0,0,1,0
37906,20645956,1,0,0,0,0,0,-1,0,0,1,2
37907,20648562,0,0,0,1,0,0,1,0,0,0,0
37908,20651140,1,0,0,0,0,0,-1,0,0,1,1
37909,20654278,0,1,0,0,1,0,0,0,0,1,0
37910,20655402,1,1,0,1,1,0,0,0,0,2,1
37911,20656983,1,0,0,0,0,0,-1,0,0,1,2
37912,20659301,0,0,0,0,1,0,0,1,0,0,0
37913,20661910,1,0,0,0,0,0,-1,0,0,1,1
37914,20662116,0,0,0,1,0,0,1,0,0,0,0
37915,20662370,0,1,0,0,1,0,0,0,0,1,1
37916,20663843,0,1,0,0,0,0,0,-1,0,1,1
37917,20664844,1,0,0,1,0,0,0,0,0,1,0
37918,20665279,1,0,0,0,0,0,-1,0,0,1,1
37919,20665578,0,0,0,0,1,0,0,1,0,0,0
37920,20665977,0,1,0,0,1,0,0,0,0,1,1
37921,20666912,0,1,0,0,0,0,0,-1,0,1,1
37922,20667334,0,1,0,0,1,0,0,0,0,1,0
37923,20668885,1,0,0,0,0,0,-1,0,0,1,1
37924,20668969,1,0,0,1,0,0,0,0,0,1,0
37925,20670026,1,0,0,1,0,0,0,0,0,1,1
37926,20670246,1,0,0,1,0,0,0,0,0,1,1
37927,20670302,1,0,0,0,0,0,-1,0,0,1,1
37928,20670988,1,0,0,1,0,0,0,0,0,1,0
37929,20671888,0,0,0,0,1,0,0,1,0,0,1
37930,20675081,0,0,0,0,1,0,0,1,0,0,1
37931,20676068,0,0,0,0,1,0,0,1,0,0,1
37932,20683771,1,0,0,2,0,0,1,0,0,1,1
37933,20686600,1,1,0,1,1,0,0,0,0,2,2
37934,20687661,0,1,0,1,1,0,1,0,0,1,2
37935,20689053,1,1,0,1,1,0,0,0,0,2,2
37936,20689484,0,1,0,0,0,0,0,-1,0,1,2
37937,20689561,1,0,0,0,0,0,-1,0,0,1,0
37938,20691165,0,1,0,0,1,0,0,0,0,1,0
37939,20691482,0,0,0,1,2,0,1,2,0,0,1
37940,20691787,0,1,0,0,1,0,0,0,0,1,3
37941,20692024,2,0,0,1,0,0,-1,0,0,2,1
37942,20692584,1,0,0,1,0,0,0,0,0,1,1
37943,20694152,0,0,0,0,1,0,0,1,0,0,1
37944,20694703,1,0,1,1,0,1,0,0,0,2,1
37945,20694807,1,0,0,1,0,0,0,0,0,1,2
37946,20695964,2,2,0,1,0,0,-1,-2,0,4,1
37947,20697098,1,0,0,0,0,0,-1,0,0,1,1
37948,20697472,0,1,0,0,0,0,0,-1,0,1,0
37949,20698863,1,0,0,1,0,0,0,0,0,1,0
37950,20699004,0,0,0,1,0,0,1,0,0,0,1
37951,20700509,1,0,0,1,0,0,0,0,0,1,1
37952,20700578,0,4,0,0,0,0,0,-4,0,4,1
37953,20700765,1,2,1,1,2,0,0,0,-1,4,0
37954,20700823,0,0,0,1,0,0,1,0,0,0,3
37955,20701470,0,1,0,0,0,0,0,-1,0,1,1
37956,20702337,0,1,1,0,0,0,0,-1,-1,2,0
37957,20702874,0,1,0,0,0,0,0,-1,0,1,0
37958,20703641,1,1,0,2,0,0,1,-1,0,2,0
37959,20704466,0,0,0,1,3,0,1,3,0,0,2
37960,20705215,0,1,0,0,1,0,0,0,0,1,4
37961,20705496,1,0,0,0,0,0,-1,0,0,1,1
37962,20706408,2,0,0,0,0,0,-2,0,0,2,0
37963,20707006,0,1,0,0,1,0,0,0,0,1,0
37964,20707717,0,1,0,0,0,0,0,-1,0,1,1
37965,20709246,2,0,0,2,2,1,0,2,1,2,0
37966,20709383,2,0,0,1,0,0,-1,0,0,2,5
37967,20717633,0,1,0,0,1,0,0,0,0,1,1
37968,20717954,0,0,0,0,2,0,0,2,0,0,1
37969,20718860,0,0,0,1,0,0,1,0,0,0,2
37970,20720244,1,0,0,0,0,0,-1,0,0,1,1
37971,20727735,1,0,0,0,0,0,-1,0,0,1,0
37972,20729128,1,0,0,1,0,0,0,0,0,1,0
37973,20729779,0,0,0,0,1,0,0,1,0,0,1
37974,20730148,0,1,0,0,1,0,0,0,0,1,1
37975,20732393,1,0,0,3,0,0,2,0,0,1,1
37976,20732726,0,1,0,0,0,0,0,-1,0,1,3
37977,20734195,0,0,0,0,1,0,0,1,0,0,0
37978,20735977,1,0,0,1,0,0,0,0,0,1,1
37979,20736420,0,0,0,1,0,0,1,0,0,0,1
37980,20736828,0,0,0,0,1,0,0,1,0,0,1
37981,20738334,0,1,0,0,1,0,0,0,0,1,1
37982,20738822,0,1,0,0,0,0,0,-1,0,1,1
37983,20738889,1,0,0,1,0,0,0,0,0,1,0
37984,20738908,0,1,0,0,1,0,0,0,0,1,1
37985,20739852,1,0,0,1,0,0,0,0,0,1,1
37986,20741012,0,0,0,0,1,0,0,1,0,0,1
37987,20741468,0,1,0,0,1,0,0,0,0,1,1
37988,20742467,1,1,0,0,0,0,-1,-1,0,2,1
37989,20745108,3,1,0,0,0,0,-3,-1,0,4,0
37990,20754497,0,1,0,0,1,0,0,0,0,1,0
37991,20755935,0,1,0,0,0,0,0,-1,0,1,1
37992,20756672,1,0,0,0,0,0,-1,0,0,1,0
37993,20757537,1,1,0,0,1,0,-1,0,0,2,0
37994,20757958,0,1,0,0,1,0,0,0,0,1,1
37995,20759527,0,0,0,0,1,0,0,1,0,0,1
37996,20761725,1,0,0,1,0,0,0,0,0,1,1
37997,20761853,1,2,0,1,2,0,0,0,0,3,1
37998,20762288,0,1,1,0,0,0,0,-1,-1,2,3
37999,20763764,1,1,0,0,0,0,-1,-1,0,2,0
38000,20765208,1,0,0,1,0,0,0,0,0,1,0
38001,20768175,1,0,0,0,0,0,-1,0,0,1,1
38002,20771779,0,1,0,0,0,0,0,-1,0,1,0
38003,20773204,1,0,0,0,0,0,-1,0,0,1,0
38004,20777937,1,0,0,0,0,0,-1,0,0,1,0
38005,20778287,0,0,1,0,0,1,0,0,0,1,0
38006,20778292,0,1,0,0,1,0,0,0,0,1,1
38007,20779982,0,2,0,0,0,0,0,-2,0,2,1
38008,20780082,0,20,0,0,0,0,0,-20,0,20,0
38009,20781052,1,0,0,0,0,0,-1,0,0,1,0
38010,20781591,0,1,0,0,0,0,0,-1,0,1,0
38011,20782263,0,1,0,0,0,0,0,-1,0,1,0
38012,20782278,0,0,0,1,0,0,1,0,0,0,0
38013,20784537,0,1,0,0,1,0,0,0,0,1,1
38014,20787514,1,0,0,0,0,0,-1,0,0,1,1
38015,20788129,1,0,0,1,0,0,0,0,0,1,0
38016,20789663,0,1,0,0,0,0,0,-1,0,1,1
38017,20789811,0,0,0,1,0,0,1,0,0,0,0
38018,20790713,0,1,0,0,1,0,0,0,0,1,1
38019,20792304,0,1,0,0,1,0,0,0,0,1,1
38020,20792427,0,0,0,0,1,0,0,1,0,0,1
38021,20793720,0,1,1,0,0,0,0,-1,-1,2,1
38022,20794193,1,0,0,1,0,0,0,0,0,1,0
38023,20798067,2,0,0,1,0,0,-1,0,0,2,1
38024,20800727,2,0,0,1,0,0,-1,0,0,2,1
38025,20802352,1,0,0,1,0,0,0,0,0,1,1
38026,20802624,1,1,0,0,0,0,-1,-1,0,2,1
38027,20804014,0,0,0,1,0,0,1,0,0,0,0
38028,20804098,0,0,0,0,1,0,0,1,0,0,1
38029,20805506,0,0,0,1,1,0,1,1,0,0,1
38030,20806507,1,0,0,1,0,0,0,0,0,1,2
38031,20808051,1,2,0,1,2,0,0,0,0,3,1
38032,20808122,0,3,0,0,2,0,0,-1,0,3,3
38033,20808208,1,0,0,0,0,0,-1,0,0,1,2
38034,20809866,1,0,0,1,0,0,0,0,0,1,0
38035,20810101,1,0,0,2,0,0,1,0,0,1,1
38036,20812159,0,0,0,0,1,0,0,1,0,0,2
38037,20813915,1,0,0,1,0,0,0,0,0,1,1
38038,20814115,1,0,0,0,0,0,-1,0,0,1,1
38039,20814873,1,0,0,0,0,0,-1,0,0,1,0
38040,20816437,0,1,0,0,1,0,0,0,0,1,0
38041,20818916,1,0,0,0,0,0,-1,0,0,1,1
38042,20819095,1,0,0,1,0,0,0,0,0,1,0
38043,20819977,1,0,0,1,0,0,0,0,0,1,1
38044,20820856,0,0,0,0,1,0,0,1,0,0,1
38045,20822324,1,0,0,1,0,0,0,0,0,1,1
38046,20822611,0,1,0,0,1,0,0,0,0,1,1
38047,20822797,0,2,0,0,0,0,0,-2,0,2,1
38048,20823546,1,0,0,0,0,0,-1,0,0,1,0
38049,20823812,0,0,0,1,0,0,1,0,0,0,0
38050,20824093,0,1,0,0,0,0,0,-1,0,1,1
38051,20824438,0,0,0,1,0,0,1,0,0,0,0
38052,20824993,1,0,0,0,0,0,-1,0,0,1,1
38053,20825054,0,0,0,0,1,0,0,1,0,0,0
38054,20827756,0,1,0,0,1,0,0,0,0,1,1
38055,20828747,1,5,0,1,7,0,0,2,0,6,1
38056,20828878,1,0,0,1,0,0,0,0,0,1,8
38057,20830484,0,0,0,0,1,0,0,1,0,0,1
38058,20831404,0,1,0,0,1,0,0,0,0,1,1
38059,20831847,0,1,0,0,1,0,0,0,0,1,1
38060,20833779,1,0,0,0,0,0,-1,0,0,1,1
38061,20841092,0,0,0,0,2,0,0,2,0,0,0
38062,20841495,1,0,0,0,0,0,-1,0,0,1,2
38063,20844522,0,0,0,1,0,0,1,0,0,0,0
38064,20846041,1,0,0,0,0,0,-1,0,0,1,1
38065,20846308,1,0,0,1,0,0,0,0,0,1,0
38066,20846386,0,1,0,0,0,0,0,-1,0,1,1
38067,20846509,0,0,0,0,1,0,0,1,0,0,0
38068,20847630,1,0,0,1,0,0,0,0,0,1,1
38069,20849117,1,0,0,1,0,0,0,0,0,1,1
38070,20849236,0,1,0,0,1,0,0,0,0,1,1
38071,20850336,0,0,0,0,1,0,0,1,0,0,1
38072,20850633,0,0,0,1,0,0,1,0,0,0,1
38073,20852633,0,1,0,0,1,0,0,0,0,1,1
38074,20852748,0,1,0,0,1,0,0,0,0,1,1
38075,20852937,1,0,0,1,0,0,0,0,0,1,1
38076,20853471,1,0,0,1,0,0,0,0,0,1,1
38077,20854329,0,0,0,0,1,0,0,1,0,0,1
38078,20858371,1,1,0,1,1,0,0,0,0,2,1
38079,20859039,1,0,0,1,0,0,0,0,0,1,2
38080,20860175,1,0,0,0,0,0,-1,0,0,1,1
38081,20861424,0,0,0,1,0,0,1,0,0,0,0
38082,20862335,0,1,0,0,0,0,0,-1,0,1,1
38083,20862571,0,1,0,0,1,0,0,0,0,1,0
38084,20862635,0,0,0,1,1,0,1,1,0,0,1
38085,20863936,1,0,0,0,0,0,-1,0,0,1,2
38086,20865350,0,1,0,0,0,0,0,-1,0,1,0
38087,20865544,1,0,0,0,0,0,-1,0,0,1,0
38088,20866359,0,1,0,0,2,0,0,1,0,1,0
38089,20868275,0,2,0,0,1,0,0,-1,0,2,2
38090,20868549,1,0,0,1,0,0,0,0,0,1,1
38091,20868851,0,0,0,0,1,0,0,1,0,0,1
38092,20868857,1,0,0,0,0,0,-1,0,0,1,1
38093,20868926,1,0,0,0,0,0,-1,0,0,1,0
38094,20868984,1,0,0,0,0,0,-1,0,0,1,0
38095,20869217,2,0,0,1,0,0,-1,0,0,2,0
38096,20869431,1,0,0,0,0,0,-1,0,0,1,1
38097,20871280,0,1,0,0,1,0,0,0,0,1,0
38098,20871795,1,0,0,0,0,0,-1,0,0,1,1
